# Timestamp: 2026-04-23_16-09-47
# Goal: [121.7515218508801, 25.15946221062569]
lat,lon
25.15837000,121.75837000
25.15837046,121.75837086
25.15837092,121.75837171
25.15837138,121.75837256
25.15837185,121.75837341
25.15837232,121.75837427
25.15837278,121.75837512
25.15837325,121.75837597
25.15837372,121.75837681
25.15837420,121.75837766
25.15837467,121.75837851
25.15837515,121.75837935
25.15837562,121.75838020
25.15837610,121.75838104
25.15837658,121.75838188
25.15837706,121.75838272
25.15837755,121.75838356
25.15837803,121.75838440
25.15837852,121.75838524
25.15837901,121.75838607
25.15837949,121.75838691
25.15837999,121.75838774
25.15838048,121.75838858
25.15838097,121.75838941
25.15838147,121.75839024
25.15838196,121.75839107
25.15838246,121.75839190
25.15838296,121.75839273
25.15838346,121.75839355
25.15838397,121.75839438
25.15838447,121.75839520
25.15838498,121.75839603
25.15838549,121.75839685
25.15838599,121.75839767
25.15838650,121.75839849
25.15838702,121.75839931
25.15838753,121.75840013
25.15838804,121.75840094
25.15838856,121.75840176
25.15838908,121.75840257
25.15838960,121.75840338
25.15839012,121.75840420
25.15839064,121.75840501
25.15839117,121.75840582
25.15839169,121.75840663
25.15839222,121.75840743
25.15839275,121.75840824
25.15839328,121.75840904
25.15839381,121.75840985
25.15839434,121.75841065
25.15839487,121.75841145
25.15839541,121.75841225
25.15839595,121.75841305
25.15839648,121.75841385
25.15839702,121.75841465
25.15839757,121.75841544
25.15839811,121.75841624
25.15839865,121.75841703
25.15839920,121.75841782
25.15839975,121.75841861
25.15840029,121.75841940
25.15840084,121.75842019
25.15840140,121.75842098
25.15840195,121.75842177
25.15840250,121.75842255
25.15840306,121.75842333
25.15840362,121.75842412
25.15840418,121.75842490
25.15840474,121.75842568
25.15840530,121.75842646
25.15840586,121.75842723
25.15840642,121.75842801
25.15840699,121.75842878
25.15840756,121.75842956
25.15840813,121.75843033
25.15840870,121.75843110
25.15840927,121.75843187
25.15840984,121.75843264
25.15841041,121.75843341
25.15841099,121.75843417
25.15841157,121.75843494
25.15841214,121.75843570
25.15841272,121.75843646
25.15841331,121.75843723
25.15841389,121.75843799
25.15841447,121.75843874
25.15841506,121.75843950
25.15841564,121.75844026
25.15841623,121.75844101
25.15841682,121.75844177
25.15841741,121.75844252
