# Timestamp: 2026-04-23_16-06-04
# Goal: [121.7515218508801, 25.15946221062569]
lat,lon
25.15171000,121.75171000
25.15171046,121.75171086
25.15171092,121.75171171
25.15171139,121.75171257
25.15171185,121.75171342
25.15171232,121.75171427
25.15171279,121.75171512
25.15171326,121.75171598
25.15171373,121.75171682
25.15171420,121.75171767
25.15171468,121.75171852
25.15171516,121.75171937
25.15171563,121.75172021
25.15171611,121.75172106
25.15171659,121.75172190
25.15171708,121.75172274
25.15171756,121.75172358
25.15171805,121.75172442
25.15171853,121.75172526
25.15171902,121.75172610
25.15171951,121.75172694
25.15172000,121.75172777
25.15172050,121.75172861
25.15172099,121.75172944
25.15172149,121.75173027
25.15172199,121.75173110
25.15172249,121.75173193
25.15172299,121.75173276
25.15172349,121.75173359
25.15172399,121.75173442
25.15172450,121.75173524
25.15172501,121.75173607
25.15172551,121.75173689
25.15172602,121.75173771
25.15172654,121.75173854
25.15172705,121.75173936
25.15172756,121.75174017
25.15172808,121.75174099
25.15172860,121.75174181
25.15172912,121.75174262
25.15172964,121.75174344
25.15173016,121.75174425
25.15173068,121.75174506
25.15173121,121.75174588
25.15173173,121.75174669
25.15173226,121.75174749
25.15173279,121.75174830
25.15173332,121.75174911
25.15173385,121.75174991
25.15173439,121.75175072
25.15173492,121.75175152
25.15173546,121.75175232
25.15173600,121.75175312
25.15173654,121.75175392
25.15173708,121.75175472
25.15173762,121.75175552
25.15173816,121.75175631
25.15173871,121.75175711
25.15173926,121.75175790
25.15173981,121.75175869
25.15174035,121.75175948
25.15174091,121.75176027
25.15174146,121.75176106
25.15174201,121.75176185
25.15174257,121.75176263
25.15174313,121.75176342
25.15174368,121.75176420
25.15174424,121.75176498
25.15174480,121.75176577
25.15174537,121.75176655
25.15174593,121.75176732
25.15174650,121.75176810
25.15174706,121.75176888
25.15174763,121.75176965
25.15174820,121.75177043
25.15174877,121.75177120
25.15174935,121.75177197
25.15174992,121.75177274
25.15175050,121.75177351
25.15175107,121.75177427
25.15175165,121.75177504
25.15175223,121.75177581
25.15175281,121.75177657
25.15175339,121.75177733
25.15175398,121.75177809
25.15175456,121.75177885
25.15175515,121.75177961
25.15175574,121.75178037
25.15175633,121.75178112
25.15175692,121.75178188
25.15175751,121.75178263
25.15175810,121.75178338
25.15175870,121.75178413
25.15175929,121.75178488
25.15175989,121.75178563
25.15176049,121.75178638
25.15176109,121.75178712
25.15176169,121.75178786
25.15176229,121.75178861
25.15176290,121.75178935
25.15176350,121.75179009
25.15176411,121.75179083
25.15176472,121.75179156
25.15176533,121.75179230
25.15176594,121.75179303
25.15176655,121.75179377
25.15176717,121.75179450
25.15176778,121.75179523
25.15176840,121.75179596
25.15176902,121.75179669
25.15176964,121.75179741
25.15177026,121.75179814
25.15177088,121.75179886
25.15177150,121.75179958
25.15177212,121.75180031
25.15177275,121.75180103
25.15177338,121.75180174
25.15177401,121.75180246
25.15177464,121.75180318
25.15177527,121.75180389
25.15177590,121.75180460
25.15177653,121.75180531
25.15177717,121.75180602
25.15177780,121.75180673
25.15177844,121.75180744
25.15177908,121.75180814
25.15177972,121.75180885
25.15178036,121.75180955
25.15178100,121.75181025
25.15178165,121.75181095
25.15178229,121.75181165
25.15178294,121.75181235
25.15178359,121.75181304
25.15178423,121.75181374
25.15178488,121.75181443
25.15178554,121.75181512
25.15178619,121.75181581
25.15178684,121.75181650
25.15178750,121.75181719
25.15178815,121.75181787
25.15178881,121.75181856
25.15178947,121.75181924
25.15179013,121.75181992
25.15179079,121.75182060
25.15179146,121.75182128
25.15179212,121.75182196
25.15179278,121.75182263
25.15179345,121.75182331
25.15179412,121.75182398
25.15179479,121.75182465
25.15179546,121.75182532
25.15179613,121.75182599
25.15179680,121.75182665
25.15179748,121.75182732
25.15179815,121.75182798
25.15179883,121.75182864
25.15179950,121.75182930
25.15180018,121.75182996
25.15180086,121.75183062
25.15180154,121.75183128
25.15180223,121.75183193
25.15180291,121.75183259
25.15180359,121.75183324
25.15180428,121.75183389
25.15180497,121.75183454
25.15180565,121.75183518
25.15180634,121.75183583
25.15180703,121.75183647
25.15180773,121.75183711
25.15180842,121.75183776
25.15180911,121.75183840
25.15180981,121.75183903
25.15181050,121.75183967
25.15181120,121.75184030
25.15181190,121.75184094
25.15181260,121.75184157
25.15181330,121.75184220
25.15181400,121.75184283
25.15181471,121.75184346
25.15181541,121.75184408
25.15181612,121.75184471
25.15181682,121.75184533
25.15181753,121.75184595
25.15181824,121.75184657
25.15181895,121.75184719
25.15181966,121.75184780
25.15182037,121.75184842
25.15182109,121.75184903
25.15182180,121.75184964
25.15182252,121.75185025
25.15182323,121.75185086
25.15182395,121.75185147
25.15182467,121.75185207
25.15182539,121.75185268
25.15182611,121.75185328
25.15182683,121.75185388
25.15182756,121.75185448
25.15182828,121.75185507
25.15182901,121.75185567
25.15182973,121.75185626
25.15183046,121.75185686
25.15183119,121.75185745
25.15183192,121.75185804
25.15183265,121.75185862
25.15183338,121.75185921
25.15183412,121.75185979
25.15183485,121.75186038
25.15183559,121.75186096
25.15183632,121.75186154
25.15183706,121.75186212
25.15183780,121.75186269
25.15183854,121.75186327
25.15183928,121.75186384
25.15184002,121.75186441
25.15184076,121.75186498
25.15184151,121.75186555
25.15184225,121.75186612
25.15184300,121.75186668
25.15184374,121.75186724
25.15184449,121.75186780
25.15184524,121.75186836
25.15184599,121.75186892
25.15184674,121.75186948
25.15184749,121.75187003
25.15184825,121.75187059
25.15184900,121.75187114
25.15184975,121.75187169
25.15185051,121.75187224
25.15185127,121.75187278
25.15185203,121.75187333
25.15185278,121.75187387
25.15185354,121.75187441
25.15185430,121.75187495
25.15185507,121.75187549
25.15185583,121.75187603
25.15185659,121.75187656
25.15185736,121.75187710
25.15185812,121.75187763
25.15185889,121.75187816
25.15185966,121.75187869
25.15186043,121.75187921
25.15186120,121.75187974
25.15186197,121.75188026
25.15186274,121.75188078
25.15186351,121.75188130
25.15186428,121.75188182
25.15186506,121.75188234
25.15186583,121.75188285
25.15186661,121.75188336
25.15186739,121.75188387
25.15186817,121.75188438
25.15186894,121.75188489
25.15186972,121.75188540
25.15187051,121.75188590
25.15187129,121.75188640
25.15187207,121.75188690
25.15187285,121.75188740
25.15187364,121.75188790
25.15187442,121.75188840
25.15187521,121.75188889
25.15187600,121.75188938
25.15187679,121.75188987
25.15187757,121.75189036
25.15187836,121.75189085
25.15187915,121.75189133
25.15187995,121.75189182
25.15188074,121.75189230
25.15188153,121.75189278
25.15188233,121.75189326
25.15188312,121.75189373
25.15188392,121.75189421
25.15188472,121.75189468
25.15188551,121.75189515
25.15188631,121.75189562
25.15188711,121.75189609
25.15188791,121.75189655
25.15188871,121.75189702
25.15188951,121.75189748
25.15189032,121.75189794
25.15189112,121.75189840
25.15189193,121.75189886
25.15189273,121.75189931
25.15189354,121.75189977
25.15189434,121.75190022
25.15189515,121.75190067
25.15189596,121.75190112
25.15189677,121.75190156
25.15189758,121.75190201
25.15189839,121.75190245
25.15189920,121.75190289
25.15190002,121.75190333
25.15190083,121.75190377
25.15190164,121.75190420
25.15190246,121.75190464
25.15190328,121.75190507
25.15190409,121.75190550
25.15190491,121.75190593
25.15190573,121.75190635
25.15190655,121.75190678
25.15190737,121.75190720
25.15190819,121.75190762
25.15190901,121.75190804
25.15190983,121.75190846
25.15191065,121.75190888
25.15191148,121.75190929
25.15191230,121.75190970
25.15191313,121.75191011
25.15191395,121.75191052
25.15191478,121.75191093
25.15191561,121.75191133
25.15191644,121.75191174
25.15191726,121.75191214
25.15191809,121.75191254
25.15191892,121.75191293
25.15191976,121.75191333
25.15192059,121.75191372
25.15192142,121.75191412
25.15192225,121.75191451
25.15192309,121.75191489
25.15192392,121.75191528
25.15192476,121.75191567
25.15192559,121.75191605
25.15192643,121.75191643
25.15192727,121.75191681
25.15192811,121.75191719
25.15192894,121.75191756
25.15192978,121.75191794
25.15193062,121.75191831
25.15193146,121.75191868
25.15193231,121.75191904
25.15193315,121.75191941
25.15193399,121.75191978
25.15193483,121.75192014
25.15193568,121.75192050
25.15193652,121.75192086
25.15193737,121.75192121
25.15193822,121.75192157
25.15193906,121.75192192
25.15193991,121.75192227
25.15194076,121.75192262
25.15194161,121.75192297
25.15194246,121.75192332
25.15194331,121.75192366
25.15194416,121.75192400
25.15194501,121.75192434
25.15194586,121.75192468
25.15194671,121.75192502
25.15194756,121.75192535
25.15194842,121.75192568
25.15194927,121.75192601
25.15195013,121.75192634
25.15195098,121.75192667
25.15195184,121.75192700
25.15195270,121.75192732
25.15195355,121.75192764
25.15195441,121.75192796
25.15195527,121.75192828
25.15195613,121.75192859
25.15195699,121.75192891
25.15195785,121.75192922
25.15195871,121.75192953
25.15195957,121.75192984
25.15196043,121.75193014
25.15196129,121.75193045
25.15196216,121.75193075
25.15196302,121.75193105
25.15196389,121.75193135
25.15196475,121.75193164
25.15196561,121.75193194
25.15196648,121.75193223
25.15196735,121.75193252
25.15196821,121.75193281
25.15196908,121.75193310
25.15196995,121.75193338
25.15197082,121.75193367
25.15197169,121.75193395
25.15197255,121.75193423
25.15197342,121.75193450
25.15197430,121.75193478
25.15197517,121.75193505
25.15197604,121.75193533
25.15197691,121.75193560
25.15197778,121.75193586
25.15197865,121.75193613
25.15197953,121.75193639
25.15198040,121.75193666
25.15198128,121.75193692
25.15198215,121.75193717
25.15198303,121.75193743
25.15198390,121.75193768
25.15198478,121.75193794
25.15198565,121.75193819
25.15198653,121.75193844
25.15198741,121.75193868
25.15198829,121.75193893
25.15198916,121.75193917
25.15199004,121.75193941
25.15199092,121.75193965
25.15199180,121.75193989
25.15199268,121.75194012
25.15199356,121.75194035
25.15199444,121.75194059
25.15199533,121.75194082
25.15199621,121.75194104
25.15199709,121.75194127
25.15199797,121.75194149
25.15199886,121.75194171
25.15199974,121.75194193
25.15200062,121.75194215
25.15200151,121.75194237
25.15200239,121.75194258
25.15200328,121.75194279
25.15200416,121.75194300
25.15200505,121.75194321
25.15200593,121.75194341
25.15200682,121.75194362
25.15200771,121.75194382
25.15200859,121.75194402
25.15200948,121.75194422
25.15201037,121.75194441
25.15201126,121.75194461
25.15201215,121.75194480
25.15201304,121.75194499
25.15201393,121.75194518
25.15201482,121.75194536
25.15201571,121.75194555
25.15201660,121.75194573
25.15201749,121.75194591
