# Timestamp: 2026-04-23_16-05-39
# Goal: [121.7515218508801, 25.15946221062569]
lat,lon
25.15093000,121.75093000
25.15093046,121.75093086
25.15093092,121.75093171
25.15093139,121.75093257
25.15093185,121.75093342
25.15093232,121.75093427
25.15093279,121.75093512
25.15093326,121.75093598
25.15093373,121.75093682
25.15093420,121.75093767
25.15093468,121.75093852
25.15093516,121.75093937
25.15093563,121.75094021
25.15093611,121.75094106
25.15093659,121.75094190
25.15093708,121.75094274
25.15093756,121.75094358
25.15093805,121.75094442
25.15093853,121.75094526
25.15093902,121.75094610
25.15093951,121.75094694
25.15094000,121.75094777
25.15094050,121.75094861
25.15094099,121.75094944
25.15094149,121.75095027
25.15094199,121.75095110
25.15094249,121.75095193
25.15094299,121.75095276
25.15094349,121.75095359
25.15094399,121.75095442
25.15094450,121.75095524
25.15094501,121.75095607
25.15094552,121.75095689
25.15094603,121.75095771
25.15094654,121.75095853
25.15094705,121.75095935
25.15094756,121.75096017
25.15094808,121.75096099
25.15094860,121.75096181
25.15094912,121.75096262
25.15094964,121.75096344
25.15095016,121.75096425
25.15095068,121.75096506
25.15095121,121.75096588
25.15095173,121.75096668
25.15095226,121.75096749
25.15095279,121.75096830
25.15095332,121.75096911
25.15095385,121.75096991
25.15095439,121.75097072
25.15095492,121.75097152
25.15095546,121.75097232
25.15095600,121.75097312
25.15095654,121.75097392
25.15095708,121.75097472
25.15095762,121.75097552
25.15095816,121.75097631
25.15095871,121.75097711
25.15095926,121.75097790
25.15095981,121.75097869
25.15096036,121.75097948
25.15096091,121.75098027
25.15096146,121.75098106
25.15096201,121.75098185
25.15096257,121.75098263
25.15096313,121.75098342
25.15096368,121.75098420
25.15096424,121.75098498
25.15096480,121.75098576
25.15096537,121.75098654
25.15096593,121.75098732
25.15096650,121.75098810
25.15096706,121.75098888
25.15096763,121.75098965
25.15096820,121.75099043
25.15096877,121.75099120
25.15096935,121.75099197
25.15096992,121.75099274
25.15097050,121.75099351
25.15097107,121.75099427
25.15097165,121.75099504
25.15097223,121.75099580
25.15097281,121.75099657
25.15097339,121.75099733
25.15097398,121.75099809
25.15097456,121.75099885
25.15097515,121.75099961
25.15097574,121.75100037
25.15097633,121.75100112
25.15097692,121.75100188
25.15097751,121.75100263
25.15097810,121.75100338
25.15097870,121.75100413
25.15097929,121.75100488
25.15097989,121.75100563
25.15098049,121.75100638
25.15098109,121.75100712
25.15098169,121.75100786
25.15098229,121.75100861
25.15098290,121.75100935
25.15098350,121.75101009
25.15098411,121.75101083
25.15098472,121.75101156
25.15098533,121.75101230
25.15098594,121.75101303
25.15098655,121.75101377
25.15098717,121.75101450
25.15098778,121.75101523
25.15098840,121.75101596
25.15098902,121.75101669
25.15098964,121.75101741
25.15099026,121.75101814
25.15099088,121.75101886
25.15099150,121.75101958
25.15099213,121.75102030
25.15099275,121.75102102
25.15099338,121.75102174
25.15099401,121.75102246
25.15099464,121.75102317
25.15099527,121.75102389
25.15099590,121.75102460
25.15099653,121.75102531
25.15099717,121.75102602
25.15099780,121.75102673
25.15099844,121.75102744
25.15099908,121.75102814
25.15099972,121.75102885
