# Timestamp: 2026-04-23_16-08-27
# Goal: [121.7515218508801, 25.15946221062569]
lat,lon
25.15600000,121.75600000
25.15600046,121.75600086
25.15600092,121.75600171
25.15600139,121.75600256
25.15600185,121.75600342
25.15600232,121.75600427
25.15600278,121.75600512
25.15600325,121.75600597
25.15600372,121.75600681
25.15600420,121.75600766
25.15600467,121.75600851
25.15600515,121.75600935
25.15600562,121.75601020
25.15600610,121.75601104
25.15600658,121.75601188
25.15600706,121.75601272
25.15600755,121.75601356
25.15600803,121.75601440
25.15600852,121.75601524
25.15600901,121.75601607
25.15600950,121.75601691
25.15600999,121.75601774
25.15601048,121.75601858
25.15601097,121.75601941
25.15601147,121.75602024
25.15601197,121.75602107
25.15601247,121.75602190
25.15601297,121.75602273
25.15601347,121.75602355
25.15601397,121.75602438
25.15601447,121.75602520
25.15601498,121.75602603
25.15601549,121.75602685
25.15601600,121.75602767
25.15601651,121.75602849
25.15601702,121.75602931
25.15601753,121.75603013
25.15601805,121.75603095
25.15601856,121.75603176
25.15601908,121.75603258
25.15601960,121.75603339
25.15602012,121.75603420
25.15602065,121.75603501
25.15602117,121.75603582
25.15602170,121.75603663
25.15602222,121.75603744
25.15602275,121.75603824
25.15602328,121.75603905
25.15602381,121.75603985
25.15602434,121.75604066
25.15602488,121.75604146
25.15602541,121.75604226
25.15602595,121.75604306
25.15602649,121.75604386
25.15602703,121.75604465
25.15602757,121.75604545
25.15602811,121.75604624
25.15602866,121.75604704
25.15602920,121.75604783
25.15602975,121.75604862
25.15603030,121.75604941
25.15603085,121.75605020
25.15603140,121.75605099
25.15603196,121.75605177
25.15603251,121.75605256
25.15603307,121.75605334
25.15603362,121.75605412
25.15603418,121.75605490
25.15603474,121.75605568
25.15603530,121.75605646
25.15603587,121.75605724
25.15603643,121.75605802
25.15603700,121.75605879
25.15603756,121.75605957
25.15603813,121.75606034
25.15603870,121.75606111
25.15603927,121.75606188
25.15603985,121.75606265
25.15604042,121.75606342
25.15604100,121.75606418
25.15604157,121.75606495
25.15604215,121.75606571
25.15604273,121.75606647
25.15604331,121.75606723
25.15604390,121.75606799
25.15604448,121.75606875
25.15604507,121.75606951
25.15604565,121.75607027
25.15604624,121.75607102
25.15604683,121.75607177
25.15604742,121.75607253
25.15604801,121.75607328
25.15604861,121.75607403
25.15604920,121.75607477
25.15604980,121.75607552
25.15605040,121.75607627
25.15605100,121.75607701
25.15605160,121.75607775
25.15605220,121.75607850
25.15605280,121.75607924
25.15605341,121.75607998
25.15605401,121.75608071
25.15605462,121.75608145
25.15605523,121.75608218
25.15605584,121.75608292
25.15605645,121.75608365
25.15605706,121.75608438
25.15605767,121.75608511
25.15605829,121.75608584
25.15605891,121.75608657
25.15605952,121.75608729
25.15606014,121.75608802
25.15606076,121.75608874
25.15606139,121.75608946
25.15606201,121.75609018
25.15606263,121.75609090
25.15606326,121.75609162
25.15606389,121.75609233
25.15606451,121.75609305
25.15606514,121.75609376
25.15606577,121.75609447
25.15606641,121.75609518
25.15606704,121.75609589
25.15606767,121.75609660
25.15606831,121.75609730
25.15606895,121.75609801
25.15606959,121.75609871
25.15607023,121.75609941
25.15607087,121.75610011
25.15607151,121.75610081
25.15607215,121.75610151
25.15607280,121.75610221
25.15607345,121.75610290
25.15607409,121.75610360
25.15607474,121.75610429
25.15607539,121.75610498
25.15607604,121.75610567
25.15607670,121.75610636
25.15607735,121.75610704
25.15607801,121.75610773
25.15607866,121.75610841
25.15607932,121.75610909
25.15607998,121.75610977
25.15608064,121.75611045
25.15608130,121.75611113
25.15608196,121.75611181
25.15608263,121.75611248
25.15608329,121.75611315
25.15608396,121.75611383
25.15608463,121.75611450
25.15608529,121.75611517
25.15608596,121.75611583
25.15608664,121.75611650
25.15608731,121.75611716
25.15608798,121.75611783
25.15608866,121.75611849
25.15608933,121.75611915
25.15609001,121.75611981
25.15609069,121.75612046
25.15609137,121.75612112
25.15609205,121.75612177
25.15609273,121.75612242
25.15609341,121.75612308
25.15609410,121.75612373
25.15609478,121.75612437
25.15609547,121.75612502
25.15609616,121.75612566
25.15609685,121.75612631
25.15609754,121.75612695
25.15609823,121.75612759
25.15609892,121.75612823
25.15609961,121.75612887
25.15610031,121.75612950
25.15610101,121.75613014
25.15610170,121.75613077
25.15610240,121.75613140
25.15610310,121.75613203
25.15610380,121.75613266
25.15610450,121.75613329
25.15610521,121.75613391
25.15610591,121.75613453
25.15610661,121.75613516
25.15610732,121.75613578
25.15610803,121.75613640
25.15610874,121.75613701
25.15610945,121.75613763
25.15611016,121.75613824
25.15611087,121.75613886
25.15611158,121.75613947
25.15611230,121.75614008
25.15611301,121.75614068
25.15611373,121.75614129
25.15611445,121.75614189
25.15611516,121.75614250
25.15611588,121.75614310
25.15611661,121.75614370
25.15611733,121.75614430
25.15611805,121.75614489
25.15611877,121.75614549
25.15611950,121.75614608
25.15612023,121.75614668
25.15612095,121.75614727
25.15612168,121.75614786
25.15612241,121.75614844
25.15612314,121.75614903
25.15612387,121.75614961
25.15612461,121.75615019
25.15612534,121.75615078
25.15612607,121.75615135
25.15612681,121.75615193
25.15612755,121.75615251
25.15612828,121.75615308
25.15612902,121.75615366
25.15612976,121.75615423
25.15613050,121.75615480
25.15613125,121.75615536
25.15613199,121.75615593
25.15613273,121.75615649
25.15613348,121.75615706
25.15613423,121.75615762
25.15613497,121.75615818
25.15613572,121.75615874
25.15613647,121.75615929
25.15613722,121.75615985
25.15613797,121.75616040
25.15613872,121.75616095
25.15613948,121.75616150
25.15614023,121.75616205
25.15614099,121.75616260
25.15614174,121.75616314
25.15614250,121.75616368
25.15614326,121.75616422
25.15614402,121.75616476
25.15614478,121.75616530
25.15614554,121.75616584
25.15614630,121.75616637
25.15614706,121.75616691
25.15614783,121.75616744
25.15614859,121.75616797
25.15614936,121.75616850
25.15615013,121.75616902
25.15615089,121.75616955
25.15615166,121.75617007
25.15615243,121.75617059
25.15615320,121.75617111
25.15615398,121.75617163
25.15615475,121.75617214
25.15615552,121.75617266
25.15615630,121.75617317
25.15615707,121.75617368
25.15615785,121.75617419
25.15615863,121.75617470
25.15615941,121.75617520
25.15616018,121.75617571
25.15616096,121.75617621
25.15616175,121.75617671
25.15616253,121.75617721
25.15616331,121.75617771
25.15616409,121.75617820
25.15616488,121.75617870
25.15616566,121.75617919
25.15616645,121.75617968
25.15616724,121.75618017
25.15616803,121.75618066
25.15616882,121.75618114
25.15616961,121.75618162
25.15617040,121.75618211
25.15617119,121.75618259
25.15617198,121.75618306
25.15617277,121.75618354
25.15617357,121.75618402
25.15617436,121.75618449
25.15617516,121.75618496
25.15617596,121.75618543
25.15617676,121.75618590
25.15617755,121.75618636
25.15617835,121.75618683
25.15617915,121.75618729
25.15617996,121.75618775
25.15618076,121.75618821
25.15618156,121.75618867
25.15618236,121.75618912
25.15618317,121.75618958
25.15618397,121.75619003
25.15618478,121.75619048
25.15618559,121.75619093
25.15618640,121.75619137
25.15618720,121.75619182
25.15618801,121.75619226
25.15618882,121.75619270
25.15618963,121.75619314
25.15619045,121.75619358
25.15619126,121.75619401
25.15619207,121.75619445
25.15619289,121.75619488
25.15619370,121.75619531
25.15619452,121.75619574
25.15619533,121.75619617
25.15619615,121.75619659
25.15619697,121.75619701
25.15619779,121.75619744
25.15619861,121.75619786
25.15619943,121.75619827
25.15620025,121.75619869
25.15620107,121.75619910
25.15620189,121.75619952
25.15620272,121.75619993
25.15620354,121.75620033
25.15620437,121.75620074
25.15620519,121.75620115
25.15620602,121.75620155
25.15620685,121.75620195
25.15620767,121.75620235
25.15620850,121.75620275
25.15620933,121.75620315
25.15621016,121.75620354
25.15621099,121.75620393
25.15621183,121.75620432
25.15621266,121.75620471
25.15621349,121.75620510
25.15621432,121.75620548
25.15621516,121.75620587
25.15621599,121.75620625
25.15621683,121.75620663
25.15621767,121.75620701
25.15621850,121.75620738
25.15621934,121.75620776
25.15622018,121.75620813
25.15622102,121.75620850
25.15622186,121.75620887
25.15622270,121.75620923
25.15622354,121.75620960
25.15622438,121.75620996
25.15622522,121.75621032
25.15622607,121.75621068
25.15622691,121.75621104
25.15622775,121.75621139
25.15622860,121.75621175
25.15622945,121.75621210
25.15623029,121.75621245
25.15623114,121.75621280
25.15623199,121.75621314
25.15623283,121.75621349
25.15623368,121.75621383
25.15623453,121.75621417
25.15623538,121.75621451
25.15623623,121.75621485
25.15623709,121.75621518
25.15623794,121.75621551
25.15623879,121.75621585
25.15623964,121.75621618
25.15624050,121.75621650
25.15624135,121.75621683
25.15624221,121.75621715
25.15624306,121.75621747
25.15624392,121.75621779
25.15624477,121.75621811
25.15624563,121.75621843
25.15624649,121.75621874
25.15624735,121.75621906
25.15624821,121.75621937
25.15624907,121.75621967
25.15624993,121.75621998
25.15625079,121.75622029
25.15625165,121.75622059
25.15625251,121.75622089
25.15625337,121.75622119
25.15625424,121.75622149
25.15625510,121.75622178
25.15625596,121.75622208
25.15625683,121.75622237
25.15625769,121.75622266
25.15625856,121.75622294
25.15625942,121.75622323
25.15626029,121.75622351
25.15626116,121.75622380
25.15626203,121.75622408
25.15626289,121.75622435
25.15626376,121.75622463
25.15626463,121.75622491
25.15626550,121.75622518
25.15626637,121.75622545
25.15626724,121.75622572
25.15626811,121.75622598
25.15626898,121.75622625
25.15626986,121.75622651
25.15627073,121.75622677
25.15627160,121.75622703
25.15627248,121.75622729
25.15627335,121.75622754
25.15627422,121.75622780
25.15627510,121.75622805
25.15627597,121.75622830
25.15627685,121.75622855
25.15627773,121.75622879
25.15627860,121.75622903
25.15627948,121.75622928
25.15628036,121.75622952
25.15628124,121.75622975
25.15628211,121.75622999
25.15628299,121.75623022
25.15628387,121.75623046
25.15628475,121.75623069
25.15628563,121.75623091
25.15628651,121.75623114
25.15628739,121.75623136
25.15628828,121.75623159
25.15628916,121.75623181
25.15629004,121.75623203
25.15629092,121.75623224
25.15629180,121.75623246
25.15629269,121.75623267
25.15629357,121.75623288
25.15629446,121.75623309
25.15629534,121.75623330
25.15629623,121.75623350
25.15629711,121.75623370
25.15629800,121.75623390
25.15629888,121.75623410
25.15629977,121.75623430
25.15630066,121.75623450
25.15630154,121.75623469
25.15630243,121.75623488
25.15630332,121.75623507
25.15630421,121.75623526
25.15630509,121.75623544
25.15630598,121.75623563
25.15630687,121.75623581
25.15630776,121.75623599
25.15630865,121.75623616
25.15630954,121.75623634
25.15631043,121.75623651
25.15631132,121.75623669
25.15631221,121.75623685
25.15631310,121.75623702
25.15631400,121.75623719
25.15631489,121.75623735
25.15631578,121.75623751
25.15631667,121.75623767
25.15631757,121.75623783
25.15631846,121.75623799
25.15631935,121.75623814
25.15632025,121.75623829
25.15632114,121.75623844
25.15632203,121.75623859
25.15632293,121.75623874
25.15632382,121.75623888
25.15632472,121.75623902
25.15632561,121.75623916
25.15632651,121.75623930
25.15632740,121.75623944
25.15632830,121.75623957
25.15632920,121.75623971
25.15633009,121.75623984
25.15633099,121.75623996
25.15633189,121.75624009
25.15633278,121.75624022
25.15633368,121.75624034
25.15633458,121.75624046
25.15633548,121.75624058
25.15633638,121.75624069
25.15633727,121.75624081
25.15633817,121.75624092
25.15633907,121.75624103
25.15633997,121.75624114
25.15634087,121.75624125
25.15634177,121.75624135
25.15634267,121.75624145
25.15634357,121.75624155
25.15634447,121.75624165
25.15634537,121.75624175
25.15634627,121.75624184
25.15634717,121.75624194
25.15634807,121.75624203
25.15634897,121.75624212
25.15634987,121.75624220
25.15635077,121.75624229
25.15635167,121.75624237
25.15635257,121.75624245
25.15635347,121.75624253
25.15635438,121.75624261
25.15635528,121.75624268
25.15635618,121.75624276
25.15635708,121.75624283
25.15635798,121.75624290
25.15635889,121.75624296
25.15635979,121.75624303
25.15636069,121.75624309
25.15636159,121.75624315
25.15636250,121.75624321
25.15636340,121.75624327
25.15636430,121.75624332
25.15636521,121.75624338
25.15636611,121.75624343
25.15636701,121.75624348
25.15636791,121.75624352
25.15636882,121.75624357
25.15636972,121.75624361
25.15637062,121.75624365
25.15637153,121.75624369
25.15637243,121.75624373
25.15637334,121.75624376
25.15637424,121.75624380
25.15637514,121.75624383
25.15637605,121.75624386
25.15637695,121.75624389
25.15637786,121.75624391
25.15637876,121.75624393
25.15637966,121.75624396
25.15638057,121.75624397
25.15638147,121.75624399
25.15638238,121.75624401
25.15638328,121.75624402
25.15638418,121.75624403
25.15638509,121.75624404
25.15638599,121.75624405
25.15638690,121.75624405
25.15638780,121.75624406
25.15638871,121.75624406
25.15638961,121.75624406
25.15639051,121.75624406
25.15639142,121.75624405
25.15639232,121.75624404
25.15639323,121.75624404
25.15639413,121.75624402
25.15639504,121.75624401
25.15639594,121.75624400
25.15639684,121.75624398
25.15639775,121.75624396
25.15639865,121.75624394
25.15639956,121.75624392
25.15640046,121.75624389
25.15640136,121.75624387
25.15640227,121.75624384
25.15640317,121.75624381
25.15640408,121.75624378
25.15640498,121.75624374
25.15640588,121.75624371
25.15640679,121.75624367
25.15640769,121.75624363
25.15640859,121.75624358
25.15640950,121.75624354
25.15641040,121.75624349
25.15641130,121.75624345
25.15641221,121.75624340
25.15641311,121.75624334
25.15641401,121.75624329
25.15641492,121.75624323
25.15641582,121.75624317
25.15641672,121.75624311
25.15641762,121.75624305
25.15641853,121.75624299
25.15641943,121.75624292
25.15642033,121.75624285
25.15642123,121.75624278
25.15642214,121.75624271
25.15642304,121.75624264
25.15642394,121.75624256
25.15642484,121.75624248
25.15642574,121.75624240
25.15642664,121.75624232
25.15642754,121.75624224
25.15642844,121.75624215
25.15642935,121.75624206
25.15643025,121.75624197
25.15643115,121.75624188
25.15643205,121.75624179
25.15643295,121.75624169
25.15643385,121.75624159
25.15643475,121.75624149
25.15643565,121.75624139
25.15643655,121.75624129
25.15643744,121.75624118
25.15643834,121.75624107
25.15643924,121.75624096
25.15644014,121.75624085
25.15644104,121.75624074
25.15644194,121.75624062
25.15644284,121.75624050
25.15644373,121.75624038
25.15644463,121.75624026
25.15644553,121.75624014
25.15644642,121.75624001
25.15644732,121.75623988
25.15644822,121.75623975
25.15644911,121.75623962
25.15645001,121.75623949
25.15645091,121.75623935
25.15645180,121.75623922
25.15645270,121.75623908
25.15645359,121.75623894
25.15645449,121.75623879
25.15645538,121.75623865
25.15645628,121.75623850
25.15645717,121.75623835
25.15645806,121.75623820
25.15645896,121.75623805
25.15645985,121.75623789
25.15646074,121.75623773
25.15646164,121.75623757
25.15646253,121.75623741
25.15646342,121.75623725
25.15646431,121.75623708
