# Timestamp: 2026-04-23_16-05-51
# Goal: [121.7515218508801, 25.15946221062569]
lat,lon
25.15132000,121.75132000
25.15132046,121.75132086
25.15132092,121.75132171
25.15132139,121.75132257
25.15132185,121.75132342
25.15132232,121.75132427
25.15132279,121.75132512
25.15132326,121.75132597
25.15132373,121.75132682
25.15132420,121.75132767
25.15132468,121.75132852
25.15132515,121.75132936
25.15132563,121.75133021
25.15132611,121.75133105
25.15132659,121.75133190
25.15132707,121.75133274
25.15132756,121.75133358
25.15132804,121.75133442
25.15132853,121.75133526
25.15132902,121.75133609
25.15132951,121.75133693
25.15133000,121.75133777
25.15133049,121.75133860
25.15133099,121.75133943
25.15133149,121.75134026
25.15133198,121.75134110
25.15133248,121.75134193
25.15133298,121.75134275
25.15133349,121.75134358
25.15133399,121.75134441
25.15133449,121.75134523
25.15133500,121.75134606
25.15133551,121.75134688
25.15133602,121.75134770
25.15133653,121.75134853
25.15133704,121.75134935
25.15133756,121.75135016
25.15133807,121.75135098
25.15133859,121.75135180
25.15133911,121.75135261
25.15133963,121.75135343
25.15134015,121.75135424
25.15134067,121.75135505
25.15134120,121.75135586
25.15134173,121.75135667
25.15134225,121.75135748
25.15134278,121.75135829
25.15134331,121.75135909
25.15134384,121.75135990
25.15134438,121.75136070
25.15134491,121.75136151
25.15134545,121.75136231
25.15134599,121.75136311
25.15134653,121.75136391
25.15134707,121.75136470
25.15134761,121.75136550
25.15134815,121.75136630
25.15134870,121.75136709
25.15134925,121.75136788
25.15134979,121.75136868
25.15135034,121.75136947
25.15135089,121.75137026
25.15135145,121.75137104
25.15135200,121.75137183
25.15135256,121.75137262
25.15135311,121.75137340
25.15135367,121.75137418
25.15135423,121.75137497
25.15135479,121.75137575
25.15135535,121.75137653
25.15135592,121.75137730
25.15135648,121.75137808
25.15135705,121.75137886
25.15135762,121.75137963
25.15135819,121.75138041
25.15135876,121.75138118
25.15135933,121.75138195
25.15135990,121.75138272
25.15136048,121.75138349
25.15136106,121.75138425
25.15136163,121.75138502
25.15136221,121.75138578
25.15136279,121.75138655
25.15136338,121.75138731
25.15136396,121.75138807
25.15136454,121.75138883
25.15136513,121.75138959
25.15136572,121.75139034
25.15136631,121.75139110
25.15136690,121.75139185
25.15136749,121.75139261
25.15136808,121.75139336
25.15136868,121.75139411
25.15136927,121.75139486
25.15136987,121.75139560
25.15137047,121.75139635
25.15137107,121.75139710
25.15137167,121.75139784
25.15137227,121.75139858
25.15137288,121.75139932
25.15137348,121.75140006
25.15137409,121.75140080
25.15137470,121.75140154
25.15137531,121.75140227
25.15137592,121.75140301
25.15137653,121.75140374
25.15137714,121.75140447
25.15137776,121.75140520
25.15137838,121.75140593
25.15137899,121.75140666
25.15137961,121.75140739
25.15138023,121.75140811
25.15138085,121.75140883
25.15138148,121.75140956
25.15138210,121.75141028
25.15138273,121.75141100
25.15138335,121.75141171
25.15138398,121.75141243
25.15138461,121.75141315
25.15138524,121.75141386
25.15138587,121.75141457
25.15138651,121.75141528
25.15138714,121.75141599
25.15138778,121.75141670
25.15138841,121.75141741
25.15138905,121.75141811
25.15138969,121.75141882
25.15139033,121.75141952
25.15139097,121.75142022
25.15139162,121.75142092
25.15139226,121.75142162
25.15139291,121.75142232
25.15139356,121.75142301
25.15139420,121.75142371
25.15139485,121.75142440
25.15139551,121.75142509
25.15139616,121.75142578
25.15139681,121.75142647
25.15139747,121.75142715
25.15139812,121.75142784
25.15139878,121.75142852
25.15139944,121.75142921
25.15140010,121.75142989
25.15140076,121.75143057
25.15140142,121.75143124
25.15140209,121.75143192
25.15140275,121.75143260
25.15140342,121.75143327
25.15140408,121.75143394
25.15140475,121.75143461
25.15140542,121.75143528
25.15140609,121.75143595
25.15140677,121.75143662
25.15140744,121.75143728
25.15140811,121.75143795
25.15140879,121.75143861
25.15140947,121.75143927
25.15141015,121.75143993
25.15141083,121.75144058
25.15141151,121.75144124
25.15141219,121.75144190
25.15141287,121.75144255
25.15141356,121.75144320
25.15141424,121.75144385
25.15141493,121.75144450
25.15141562,121.75144514
25.15141630,121.75144579
25.15141699,121.75144643
25.15141769,121.75144708
25.15141838,121.75144772
25.15141907,121.75144836
25.15141977,121.75144899
25.15142046,121.75144963
25.15142116,121.75145027
25.15142186,121.75145090
25.15142256,121.75145153
25.15142326,121.75145216
25.15142396,121.75145279
25.15142466,121.75145342
25.15142537,121.75145404
25.15142607,121.75145467
25.15142678,121.75145529
25.15142749,121.75145591
25.15142819,121.75145653
25.15142890,121.75145715
25.15142962,121.75145776
25.15143033,121.75145838
25.15143104,121.75145899
25.15143175,121.75145960
25.15143247,121.75146021
25.15143319,121.75146082
25.15143390,121.75146143
25.15143462,121.75146203
25.15143534,121.75146263
25.15143606,121.75146324
25.15143679,121.75146384
25.15143751,121.75146443
25.15143823,121.75146503
25.15143896,121.75146563
25.15143968,121.75146622
25.15144041,121.75146681
25.15144114,121.75146740
25.15144187,121.75146799
25.15144260,121.75146858
25.15144333,121.75146917
25.15144407,121.75146975
25.15144480,121.75147033
25.15144553,121.75147092
25.15144627,121.75147149
25.15144701,121.75147207
25.15144775,121.75147265
25.15144848,121.75147322
25.15144922,121.75147380
25.15144997,121.75147437
25.15145071,121.75147494
25.15145145,121.75147551
25.15145220,121.75147607
25.15145294,121.75147664
25.15145369,121.75147720
25.15145443,121.75147776
25.15145518,121.75147832
25.15145593,121.75147888
25.15145668,121.75147944
25.15145743,121.75147999
25.15145819,121.75148054
25.15145894,121.75148109
25.15145970,121.75148164
25.15146045,121.75148219
25.15146121,121.75148274
25.15146197,121.75148328
25.15146272,121.75148383
25.15146348,121.75148437
25.15146424,121.75148491
25.15146501,121.75148545
25.15146577,121.75148598
25.15146653,121.75148652
25.15146730,121.75148705
25.15146806,121.75148758
25.15146883,121.75148811
25.15146959,121.75148864
25.15147036,121.75148917
25.15147113,121.75148969
25.15147190,121.75149022
25.15147267,121.75149074
25.15147345,121.75149126
25.15147422,121.75149177
25.15147499,121.75149229
25.15147577,121.75149280
25.15147654,121.75149332
25.15147732,121.75149383
25.15147810,121.75149434
25.15147888,121.75149485
25.15147966,121.75149535
25.15148044,121.75149586
25.15148122,121.75149636
25.15148200,121.75149686
25.15148278,121.75149736
25.15148357,121.75149786
25.15148435,121.75149835
25.15148514,121.75149884
25.15148593,121.75149934
25.15148671,121.75149983
25.15148750,121.75150032
25.15148829,121.75150080
25.15148908,121.75150129
25.15148987,121.75150177
25.15149067,121.75150225
25.15149146,121.75150273
25.15149225,121.75150321
25.15149305,121.75150369
25.15149384,121.75150416
25.15149464,121.75150464
25.15149544,121.75150511
25.15149624,121.75150558
25.15149704,121.75150604
25.15149784,121.75150651
25.15149864,121.75150697
25.15149944,121.75150744
25.15150024,121.75150790
25.15150104,121.75150836
25.15150185,121.75150881
25.15150265,121.75150927
25.15150346,121.75150972
25.15150427,121.75151017
25.15150507,121.75151062
25.15150588,121.75151107
25.15150669,121.75151152
25.15150750,121.75151196
25.15150831,121.75151240
25.15150912,121.75151285
25.15150994,121.75151328
25.15151075,121.75151372
25.15151156,121.75151416
25.15151238,121.75151459
25.15151319,121.75151502
25.15151401,121.75151545
25.15151483,121.75151588
25.15151564,121.75151631
25.15151646,121.75151673
25.15151728,121.75151716
25.15151810,121.75151758
25.15151892,121.75151800
25.15151975,121.75151842
25.15152057,121.75151883
25.15152139,121.75151925
25.15152222,121.75151966
25.15152304,121.75152007
25.15152387,121.75152048
25.15152469,121.75152088
25.15152552,121.75152129
25.15152635,121.75152169
25.15152718,121.75152209
25.15152800,121.75152249
25.15152883,121.75152289
25.15152967,121.75152329
25.15153050,121.75152368
25.15153133,121.75152407
25.15153216,121.75152446
25.15153300,121.75152485
25.15153383,121.75152524
25.15153466,121.75152562
25.15153550,121.75152600
25.15153634,121.75152639
25.15153717,121.75152676
25.15153801,121.75152714
25.15153885,121.75152752
25.15153969,121.75152789
25.15154053,121.75152826
25.15154137,121.75152863
25.15154221,121.75152900
25.15154305,121.75152937
25.15154389,121.75152973
25.15154474,121.75153009
25.15154558,121.75153046
25.15154643,121.75153081
25.15154727,121.75153117
25.15154812,121.75153153
25.15154896,121.75153188
25.15154981,121.75153223
25.15155066,121.75153258
25.15155151,121.75153293
25.15155236,121.75153327
25.15155320,121.75153362
25.15155406,121.75153396
25.15155491,121.75153430
25.15155576,121.75153464
25.15155661,121.75153498
25.15155746,121.75153531
25.15155832,121.75153564
25.15155917,121.75153597
25.15156002,121.75153630
25.15156088,121.75153663
25.15156173,121.75153695
25.15156259,121.75153728
25.15156345,121.75153760
25.15156431,121.75153792
25.15156516,121.75153824
25.15156602,121.75153855
25.15156688,121.75153887
25.15156774,121.75153918
25.15156860,121.75153949
25.15156946,121.75153980
25.15157032,121.75154010
25.15157119,121.75154041
25.15157205,121.75154071
25.15157291,121.75154101
25.15157378,121.75154131
25.15157464,121.75154160
25.15157550,121.75154190
25.15157637,121.75154219
25.15157724,121.75154248
25.15157810,121.75154277
25.15157897,121.75154306
25.15157984,121.75154334
25.15158070,121.75154363
25.15158157,121.75154391
25.15158244,121.75154419
25.15158331,121.75154447
25.15158418,121.75154474
25.15158505,121.75154502
25.15158592,121.75154529
25.15158679,121.75154556
25.15158767,121.75154583
25.15158854,121.75154609
25.15158941,121.75154636
25.15159028,121.75154662
25.15159116,121.75154688
25.15159203,121.75154714
25.15159291,121.75154739
25.15159378,121.75154765
25.15159466,121.75154790
25.15159553,121.75154815
25.15159641,121.75154840
25.15159729,121.75154865
25.15159817,121.75154889
25.15159904,121.75154914
25.15159992,121.75154938
25.15160080,121.75154962
25.15160168,121.75154985
25.15160256,121.75155009
25.15160344,121.75155032
25.15160432,121.75155055
25.15160520,121.75155078
25.15160608,121.75155101
25.15160697,121.75155123
25.15160785,121.75155146
25.15160873,121.75155168
25.15160961,121.75155190
25.15161050,121.75155212
25.15161138,121.75155233
25.15161227,121.75155255
25.15161315,121.75155276
25.15161404,121.75155297
25.15161492,121.75155318
25.15161581,121.75155338
25.15161669,121.75155359
25.15161758,121.75155379
25.15161847,121.75155399
25.15161935,121.75155419
25.15162024,121.75155438
25.15162113,121.75155458
25.15162202,121.75155477
25.15162291,121.75155496
25.15162380,121.75155515
25.15162468,121.75155534
25.15162557,121.75155552
25.15162646,121.75155570
25.15162735,121.75155588
25.15162825,121.75155606
25.15162914,121.75155624
25.15163003,121.75155641
25.15163092,121.75155659
25.15163181,121.75155676
25.15163270,121.75155693
25.15163360,121.75155709
25.15163449,121.75155726
25.15163538,121.75155742
25.15163628,121.75155758
25.15163717,121.75155774
25.15163806,121.75155790
25.15163896,121.75155805
25.15163985,121.75155820
25.15164075,121.75155836
25.15164164,121.75155851
25.15164254,121.75155865
25.15164343,121.75155880
25.15164433,121.75155894
25.15164523,121.75155908
25.15164612,121.75155922
25.15164702,121.75155936
25.15164792,121.75155949
25.15164881,121.75155963
25.15164971,121.75155976
25.15165061,121.75155989
25.15165151,121.75156001
25.15165241,121.75156014
25.15165330,121.75156026
25.15165420,121.75156039
25.15165510,121.75156050
25.15165600,121.75156062
25.15165690,121.75156074
25.15165780,121.75156085
25.15165870,121.75156096
25.15165960,121.75156107
25.15166050,121.75156118
25.15166140,121.75156129
25.15166230,121.75156139
25.15166320,121.75156149
25.15166410,121.75156159
25.15166500,121.75156169
25.15166590,121.75156178
25.15166681,121.75156188
25.15166771,121.75156197
25.15166861,121.75156206
25.15166951,121.75156215
25.15167041,121.75156223
25.15167132,121.75156232
25.15167222,121.75156240
25.15167312,121.75156248
25.15167402,121.75156256
25.15167493,121.75156263
25.15167583,121.75156270
25.15167673,121.75156278
25.15167763,121.75156285
25.15167854,121.75156291
25.15167944,121.75156298
25.15168035,121.75156304
25.15168125,121.75156311
25.15168215,121.75156317
25.15168306,121.75156322
25.15168396,121.75156328
25.15168486,121.75156333
25.15168577,121.75156338
25.15168667,121.75156343
25.15168758,121.75156348
25.15168848,121.75156353
25.15168939,121.75156357
25.15169029,121.75156361
25.15169120,121.75156365
25.15169210,121.75156369
25.15169301,121.75156373
25.15169391,121.75156376
25.15169482,121.75156379
25.15169572,121.75156382
25.15169663,121.75156385
25.15169753,121.75156388
25.15169844,121.75156390
25.15169934,121.75156392
25.15170025,121.75156394
25.15170115,121.75156396
25.15170206,121.75156398
25.15170296,121.75156399
25.15170387,121.75156400
25.15170477,121.75156401
25.15170568,121.75156402
25.15170658,121.75156403
25.15170749,121.75156403
25.15170839,121.75156403
25.15170930,121.75156403
25.15171021,121.75156403
25.15171111,121.75156403
25.15171201,121.75156402
25.15171292,121.75156402
25.15171382,121.75156401
25.15171472,121.75156401
25.15171563,121.75156400
25.15171653,121.75156400
25.15171743,121.75156399
25.15171834,121.75156399
25.15171924,121.75156398
25.15172014,121.75156398
25.15172105,121.75156397
25.15172195,121.75156397
25.15172285,121.75156396
25.15172375,121.75156396
25.15172466,121.75156395
25.15172556,121.75156395
25.15172646,121.75156394
25.15172737,121.75156394
25.15172827,121.75156393
25.15172917,121.75156393
25.15173008,121.75156392
25.15173098,121.75156392
25.15173188,121.75156391
25.15173279,121.75156391
25.15173369,121.75156391
25.15173459,121.75156390
25.15173549,121.75156390
25.15173640,121.75156389
25.15173730,121.75156389
25.15173820,121.75156388
25.15173911,121.75156388
25.15174001,121.75156387
25.15174091,121.75156387
25.15174182,121.75156386
25.15174272,121.75156386
25.15174362,121.75156385
25.15174453,121.75156385
25.15174543,121.75156384
25.15174633,121.75156384
25.15174724,121.75156383
25.15174814,121.75156383
25.15174904,121.75156382
25.15174994,121.75156382
25.15175085,121.75156381
25.15175175,121.75156381
25.15175265,121.75156380
25.15175356,121.75156380
25.15175446,121.75156379
25.15175536,121.75156379
25.15175627,121.75156378
25.15175717,121.75156378
25.15175807,121.75156377
25.15175898,121.75156377
25.15175988,121.75156376
25.15176078,121.75156376
25.15176168,121.75156375
25.15176259,121.75156375
25.15176349,121.75156374
25.15176439,121.75156374
25.15176530,121.75156373
25.15176620,121.75156373
25.15176710,121.75156372
25.15176801,121.75156372
25.15176891,121.75156371
25.15176981,121.75156371
25.15177072,121.75156370
25.15177162,121.75156370
25.15177252,121.75156369
25.15177343,121.75156369
25.15177433,121.75156368
25.15177523,121.75156368
25.15177613,121.75156367
25.15177704,121.75156367
