# Timestamp: 2026-04-23_15-44-01
# Goal: [121.74976092897194, 25.16357974510538]
lat,lon
25.15915000,121.75915000
25.15915046,121.75915086
25.15915092,121.75915171
25.15915139,121.75915256
25.15915185,121.75915342
25.15915232,121.75915427
25.15915278,121.75915512
25.15915325,121.75915597
25.15915372,121.75915681
25.15915420,121.75915766
25.15915467,121.75915851
25.15915515,121.75915935
25.15915562,121.75916020
25.15915610,121.75916104
25.15915658,121.75916188
25.15915706,121.75916272
25.15915755,121.75916356
25.15915803,121.75916440
25.15915852,121.75916524
25.15915901,121.75916608
25.15915950,121.75916691
25.15915999,121.75916775
25.15916048,121.75916858
25.15916097,121.75916941
25.15916147,121.75917024
25.15916197,121.75917107
25.15916246,121.75917190
25.15916296,121.75917273
25.15916347,121.75917356
25.15916397,121.75917438
25.15916447,121.75917521
25.15916498,121.75917603
25.15916549,121.75917685
25.15916600,121.75917767
25.15916651,121.75917849
25.15916702,121.75917931
25.15916753,121.75918013
25.15916805,121.75918095
25.15916856,121.75918176
25.15916908,121.75918258
25.15916960,121.75918339
25.15917012,121.75918420
25.15917065,121.75918501
25.15917117,121.75918582
25.15917169,121.75918663
25.15917222,121.75918744
25.15917275,121.75918825
25.15917328,121.75918905
25.15917381,121.75918986
25.15917434,121.75919066
25.15917488,121.75919146
25.15917541,121.75919226
25.15917595,121.75919306
25.15917649,121.75919386
25.15917703,121.75919465
25.15917757,121.75919545
25.15917811,121.75919625
25.15917866,121.75919704
25.15917920,121.75919783
25.15917975,121.75919862
25.15918030,121.75919941
25.15918085,121.75920020
25.15918140,121.75920099
25.15918195,121.75920177
25.15918251,121.75920256
25.15918306,121.75920334
25.15918362,121.75920413
25.15918418,121.75920491
25.15918474,121.75920569
25.15918530,121.75920647
25.15918587,121.75920724
25.15918643,121.75920802
25.15918700,121.75920879
25.15918756,121.75920957
25.15918813,121.75921034
25.15918870,121.75921111
25.15918927,121.75921188
25.15918985,121.75921265
25.15919042,121.75921342
25.15919100,121.75921418
25.15919157,121.75921495
25.15919215,121.75921571
25.15919273,121.75921648
25.15919331,121.75921724
25.15919390,121.75921800
25.15919448,121.75921876
25.15919506,121.75921951
25.15919565,121.75922027
25.15919624,121.75922102
25.15919683,121.75922178
25.15919742,121.75922253
25.15919801,121.75922328
25.15919861,121.75922403
25.15919920,121.75922478
25.15919980,121.75922552
25.15920040,121.75922627
25.15920099,121.75922701
25.15920159,121.75922776
25.15920220,121.75922850
25.15920280,121.75922924
25.15920340,121.75922998
25.15920401,121.75923072
25.15920462,121.75923145
25.15920523,121.75923219
25.15920584,121.75923292
25.15920645,121.75923365
25.15920706,121.75923438
25.15920767,121.75923511
25.15920829,121.75923584
25.15920890,121.75923657
25.15920952,121.75923730
25.15921014,121.75923802
25.15921076,121.75923874
25.15921138,121.75923946
25.15921201,121.75924018
25.15921263,121.75924090
25.15921326,121.75924162
25.15921388,121.75924234
25.15921451,121.75924305
25.15921514,121.75924376
25.15921577,121.75924448
25.15921641,121.75924519
25.15921704,121.75924589
25.15921767,121.75924660
25.15921831,121.75924731
25.15921895,121.75924801
25.15921959,121.75924872
25.15922023,121.75924942
25.15922087,121.75925012
25.15922151,121.75925082
25.15922215,121.75925152
25.15922280,121.75925221
25.15922344,121.75925291
25.15922409,121.75925360
25.15922474,121.75925429
25.15922539,121.75925498
25.15922604,121.75925567
25.15922670,121.75925636
25.15922735,121.75925705
25.15922800,121.75925773
25.15922866,121.75925842
25.15922932,121.75925910
25.15922998,121.75925978
25.15923064,121.75926046
25.15923130,121.75926114
25.15923196,121.75926181
25.15923262,121.75926249
25.15923329,121.75926316
25.15923396,121.75926383
25.15923462,121.75926450
25.15923529,121.75926517
25.15923596,121.75926584
25.15923663,121.75926650
25.15923731,121.75926717
25.15923798,121.75926783
25.15923865,121.75926849
25.15923933,121.75926915
25.15924001,121.75926981
25.15924069,121.75927047
25.15924137,121.75927112
25.15924205,121.75927178
25.15924273,121.75927243
25.15924341,121.75927308
25.15924410,121.75927373
25.15924478,121.75927438
25.15924547,121.75927503
25.15924616,121.75927567
25.15924684,121.75927631
25.15924753,121.75927696
25.15924823,121.75927760
25.15924892,121.75927824
25.15924961,121.75927887
25.15925031,121.75927951
25.15925100,121.75928014
25.15925170,121.75928078
25.15925240,121.75928141
25.15925310,121.75928204
25.15925380,121.75928267
25.15925450,121.75928329
25.15925520,121.75928392
25.15925591,121.75928454
25.15925661,121.75928516
25.15925732,121.75928578
25.15925803,121.75928640
25.15925874,121.75928702
25.15925944,121.75928764
25.15926016,121.75928825
25.15926087,121.75928886
25.15926158,121.75928947
25.15926229,121.75929008
25.15926301,121.75929069
25.15926373,121.75929130
25.15926444,121.75929190
25.15926516,121.75929251
25.15926588,121.75929311
25.15926660,121.75929371
25.15926732,121.75929431
25.15926805,121.75929490
25.15926877,121.75929550
25.15926950,121.75929609
25.15927022,121.75929668
25.15927095,121.75929727
25.15927168,121.75929786
25.15927241,121.75929845
25.15927314,121.75929904
