# Timestamp: 2026-04-23_15-42-54
# Goal: [121.74976092897194, 25.16357974510538]
lat,lon
25.15714000,121.75714000
25.15714046,121.75714086
25.15714092,121.75714171
25.15714139,121.75714256
25.15714185,121.75714342
25.15714232,121.75714427
25.15714278,121.75714512
25.15714325,121.75714597
25.15714372,121.75714681
25.15714420,121.75714766
25.15714467,121.75714851
25.15714515,121.75714935
25.15714562,121.75715020
25.15714610,121.75715104
25.15714658,121.75715188
25.15714707,121.75715272
25.15714755,121.75715356
25.15714803,121.75715440
25.15714852,121.75715524
25.15714901,121.75715608
25.15714950,121.75715691
25.15714999,121.75715775
25.15715048,121.75715858
25.15715098,121.75715941
25.15715147,121.75716024
25.15715197,121.75716107
25.15715247,121.75716190
25.15715297,121.75716273
25.15715347,121.75716356
25.15715397,121.75716438
25.15715448,121.75716521
25.15715498,121.75716603
25.15715549,121.75716685
25.15715600,121.75716767
25.15715651,121.75716849
25.15715702,121.75716931
25.15715753,121.75717013
25.15715805,121.75717095
25.15715857,121.75717176
25.15715908,121.75717258
25.15715960,121.75717339
25.15716012,121.75717420
25.15716065,121.75717502
25.15716117,121.75717583
25.15716170,121.75717663
25.15716222,121.75717744
25.15716275,121.75717825
25.15716328,121.75717905
25.15716381,121.75717986
25.15716435,121.75718066
25.15716488,121.75718146
25.15716542,121.75718226
25.15716595,121.75718306
25.15716649,121.75718386
25.15716703,121.75718466
25.15716757,121.75718545
25.15716812,121.75718625
25.15716866,121.75718704
25.15716921,121.75718783
25.15716975,121.75718862
25.15717030,121.75718941
25.15717085,121.75719020
25.15717140,121.75719099
25.15717196,121.75719178
25.15717251,121.75719256
25.15717307,121.75719335
25.15717363,121.75719413
25.15717418,121.75719491
25.15717474,121.75719569
25.15717531,121.75719647
25.15717587,121.75719725
25.15717643,121.75719802
25.15717700,121.75719880
25.15717757,121.75719957
25.15717814,121.75720034
25.15717871,121.75720111
25.15717928,121.75720188
25.15717985,121.75720265
25.15718042,121.75720342
25.15718100,121.75720419
25.15718158,121.75720495
25.15718216,121.75720572
25.15718274,121.75720648
25.15718332,121.75720724
25.15718390,121.75720800
25.15718448,121.75720876
25.15718507,121.75720952
25.15718566,121.75721027
25.15718624,121.75721103
25.15718683,121.75721178
25.15718743,121.75721253
25.15718802,121.75721328
25.15718861,121.75721403
25.15718921,121.75721478
25.15718980,121.75721553
25.15719040,121.75721627
25.15719100,121.75721702
25.15719160,121.75721776
25.15719220,121.75721850
25.15719281,121.75721924
25.15719341,121.75721998
25.15719402,121.75722072
25.15719462,121.75722146
25.15719523,121.75722219
25.15719584,121.75722293
25.15719645,121.75722366
25.15719707,121.75722439
25.15719768,121.75722512
25.15719829,121.75722585
25.15719891,121.75722657
25.15719953,121.75722730
25.15720015,121.75722802
25.15720077,121.75722875
25.15720139,121.75722947
25.15720201,121.75723019
25.15720264,121.75723091
25.15720326,121.75723162
25.15720389,121.75723234
25.15720452,121.75723305
25.15720515,121.75723377
25.15720578,121.75723448
25.15720641,121.75723519
25.15720705,121.75723590
25.15720768,121.75723661
25.15720832,121.75723731
25.15720895,121.75723802
25.15720959,121.75723872
25.15721023,121.75723942
25.15721087,121.75724012
25.15721152,121.75724082
25.15721216,121.75724152
25.15721281,121.75724222
25.15721345,121.75724291
25.15721410,121.75724361
25.15721475,121.75724430
25.15721540,121.75724499
25.15721605,121.75724568
25.15721670,121.75724637
25.15721736,121.75724705
25.15721801,121.75724774
25.15721867,121.75724842
25.15721933,121.75724910
25.15721999,121.75724978
25.15722065,121.75725046
25.15722131,121.75725114
25.15722197,121.75725182
25.15722263,121.75725249
25.15722330,121.75725316
25.15722397,121.75725384
25.15722463,121.75725451
25.15722530,121.75725518
25.15722597,121.75725584
25.15722664,121.75725651
25.15722732,121.75725717
25.15722799,121.75725784
25.15722866,121.75725850
25.15722934,121.75725916
25.15723002,121.75725982
25.15723070,121.75726047
25.15723138,121.75726113
25.15723206,121.75726178
25.15723274,121.75726244
25.15723342,121.75726309
25.15723411,121.75726374
25.15723479,121.75726438
25.15723548,121.75726503
25.15723617,121.75726568
25.15723685,121.75726632
25.15723755,121.75726696
25.15723824,121.75726760
25.15723893,121.75726824
25.15723962,121.75726888
25.15724032,121.75726951
25.15724101,121.75727015
25.15724171,121.75727078
25.15724241,121.75727141
25.15724311,121.75727204
25.15724381,121.75727267
25.15724451,121.75727330
25.15724522,121.75727392
25.15724592,121.75727455
25.15724662,121.75727517
25.15724733,121.75727579
25.15724804,121.75727641
25.15724875,121.75727702
25.15724946,121.75727764
25.15725017,121.75727825
25.15725088,121.75727887
25.15725159,121.75727948
25.15725231,121.75728009
25.15725302,121.75728070
25.15725374,121.75728130
25.15725446,121.75728191
25.15725518,121.75728251
25.15725590,121.75728311
25.15725662,121.75728371
25.15725734,121.75728431
25.15725806,121.75728491
25.15725879,121.75728550
25.15725951,121.75728610
25.15726024,121.75728669
25.15726096,121.75728728
25.15726169,121.75728787
25.15726242,121.75728846
25.15726315,121.75728904
25.15726388,121.75728962
25.15726462,121.75729021
25.15726535,121.75729079
25.15726609,121.75729137
25.15726682,121.75729194
25.15726756,121.75729252
25.15726830,121.75729310
25.15726904,121.75729367
25.15726978,121.75729424
25.15727052,121.75729481
25.15727126,121.75729538
25.15727200,121.75729594
25.15727275,121.75729651
25.15727349,121.75729707
25.15727424,121.75729763
25.15727499,121.75729819
25.15727573,121.75729875
25.15727648,121.75729931
25.15727723,121.75729986
25.15727798,121.75730041
25.15727874,121.75730096
25.15727949,121.75730151
25.15728024,121.75730206
25.15728100,121.75730261
25.15728176,121.75730315
25.15728251,121.75730370
25.15728327,121.75730424
25.15728403,121.75730478
25.15728479,121.75730532
25.15728555,121.75730585
25.15728632,121.75730639
25.15728708,121.75730692
25.15728784,121.75730745
25.15728861,121.75730798
25.15728937,121.75730851
25.15729014,121.75730904
25.15729091,121.75730956
25.15729168,121.75731008
25.15729245,121.75731060
25.15729322,121.75731112
25.15729399,121.75731164
25.15729476,121.75731216
25.15729554,121.75731267
25.15729631,121.75731318
25.15729709,121.75731370
25.15729786,121.75731421
25.15729864,121.75731471
25.15729942,121.75731522
25.15730020,121.75731572
25.15730098,121.75731623
25.15730176,121.75731673
25.15730254,121.75731722
25.15730333,121.75731772
25.15730411,121.75731822
25.15730489,121.75731871
25.15730568,121.75731920
25.15730647,121.75731969
25.15730725,121.75732018
25.15730804,121.75732067
25.15730883,121.75732115
25.15730962,121.75732164
25.15731041,121.75732212
25.15731121,121.75732260
25.15731200,121.75732308
25.15731279,121.75732355
25.15731359,121.75732403
25.15731438,121.75732450
25.15731518,121.75732497
25.15731597,121.75732544
25.15731677,121.75732591
25.15731757,121.75732638
25.15731837,121.75732684
25.15731917,121.75732730
25.15731997,121.75732776
25.15732077,121.75732822
25.15732158,121.75732868
25.15732238,121.75732914
25.15732319,121.75732959
25.15732399,121.75733004
25.15732480,121.75733049
25.15732561,121.75733094
25.15732641,121.75733139
25.15732722,121.75733183
25.15732803,121.75733227
25.15732884,121.75733271
25.15732965,121.75733315
25.15733046,121.75733359
25.15733128,121.75733403
25.15733209,121.75733446
25.15733291,121.75733489
25.15733372,121.75733532
25.15733454,121.75733575
25.15733535,121.75733618
25.15733617,121.75733661
25.15733699,121.75733703
25.15733781,121.75733745
25.15733863,121.75733787
25.15733945,121.75733829
25.15734027,121.75733870
25.15734109,121.75733912
25.15734191,121.75733953
25.15734274,121.75733994
25.15734356,121.75734035
25.15734439,121.75734076
25.15734521,121.75734116
25.15734604,121.75734156
25.15734687,121.75734197
25.15734770,121.75734237
25.15734852,121.75734276
25.15734935,121.75734316
25.15735018,121.75734355
25.15735101,121.75734395
25.15735185,121.75734434
25.15735268,121.75734473
25.15735351,121.75734511
25.15735434,121.75734550
25.15735518,121.75734588
25.15735601,121.75734626
25.15735685,121.75734664
25.15735769,121.75734702
25.15735852,121.75734740
25.15735936,121.75734777
25.15736020,121.75734814
25.15736104,121.75734851
25.15736188,121.75734888
25.15736272,121.75734925
25.15736356,121.75734961
25.15736440,121.75734997
25.15736525,121.75735034
