log_time,State,wgSpeed,flowSpeed,flowDir,heading,exceptCourse,rudderAngle,windSpeed,depth
2026-04-21 22:31:37,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:38,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:38,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:38,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:38,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:39,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:39,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:39,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:39,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:40,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:40,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:40,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:40,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:41,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:41,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:41,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:41,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:42,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:42,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:42,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:42,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:43,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:43,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:43,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:43,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:44,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:44,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:44,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:44,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:45,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:45,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:45,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:45,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:46,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:46,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:46,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:46,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:47,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:47,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:47,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:47,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:48,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:48,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:48,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:48,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:49,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:49,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:49,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:49,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:50,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:50,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:50,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:50,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:51,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:51,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:51,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:51,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:52,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:52,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:52,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:52,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:53,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:53,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:53,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:53,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:54,-,-,-,-,-,-,-,-,-
2026-04-21 22:31:54,-,0,0,0,60,56.86985367443526,-11.955175195061912,0.0,0.0
2026-04-21 22:31:54,-,-,-,-,-,-,-,-,-
