# Timestamp: 2026-04-21_22-31-13
# Goal: [121.74650219814123, 25.159457921643583]
lat,lon
25.15135000,121.75135000
25.15135046,121.75135086
25.15135092,121.75135171
25.15135138,121.75135256
25.15135185,121.75135341
25.15135232,121.75135427
25.15135278,121.75135512
25.15135325,121.75135596
25.15135372,121.75135681
25.15135420,121.75135766
25.15135467,121.75135850
25.15135515,121.75135935
25.15135562,121.75136019
25.15135610,121.75136104
25.15135658,121.75136188
25.15135706,121.75136272
25.15135755,121.75136356
25.15135803,121.75136440
25.15135852,121.75136523
25.15135901,121.75136607
25.15135949,121.75136690
25.15135999,121.75136774
25.15136048,121.75136857
25.15136097,121.75136940
25.15136147,121.75137023
25.15136196,121.75137106
25.15136246,121.75137189
25.15136296,121.75137272
25.15136346,121.75137355
25.15136397,121.75137437
25.15136447,121.75137520
25.15136498,121.75137602
25.15136548,121.75137684
25.15136599,121.75137766
25.15136650,121.75137848
25.15136702,121.75137930
25.15136753,121.75138012
25.15136804,121.75138094
25.15136856,121.75138175
25.15136908,121.75138257
25.15136960,121.75138338
25.15137012,121.75138419
25.15137064,121.75138500
25.15137116,121.75138581
25.15137169,121.75138662
25.15137222,121.75138743
25.15137275,121.75138823
25.15137327,121.75138904
25.15137381,121.75138984
25.15137434,121.75139064
25.15137487,121.75139144
25.15137541,121.75139225
25.15137595,121.75139304
25.15137648,121.75139384
25.15137702,121.75139464
25.15137756,121.75139543
25.15137811,121.75139623
25.15137865,121.75139702
25.15137920,121.75139781
25.15137974,121.75139860
25.15138029,121.75139939
25.15138084,121.75140018
25.15138139,121.75140097
25.15138195,121.75140176
25.15138250,121.75140254
25.15138306,121.75140332
25.15138361,121.75140411
25.15138417,121.75140489
25.15138473,121.75140567
25.15138529,121.75140644
25.15138586,121.75140722
25.15138642,121.75140800
25.15138699,121.75140877
25.15138755,121.75140955
25.15138812,121.75141032
25.15138869,121.75141109
25.15138926,121.75141186
25.15138984,121.75141263
25.15139041,121.75141340
25.15139099,121.75141416
25.15139156,121.75141493
25.15139214,121.75141569
25.15139272,121.75141645
25.15139330,121.75141721
25.15139389,121.75141797
25.15139447,121.75141873
25.15139505,121.75141949
25.15139564,121.75142024
25.15139623,121.75142100
25.15139682,121.75142175
25.15139741,121.75142250
25.15139800,121.75142325
25.15139859,121.75142400
25.15139919,121.75142475
25.15139979,121.75142550
25.15140038,121.75142624
25.15140098,121.75142699
25.15140158,121.75142773
25.15140218,121.75142847
25.15140279,121.75142921
25.15140339,121.75142995
25.15140400,121.75143069
25.15140460,121.75143142
25.15140521,121.75143216
25.15140582,121.75143289
25.15140643,121.75143362
25.15140705,121.75143435
25.15140766,121.75143508
25.15140827,121.75143581
25.15140889,121.75143654
25.15140951,121.75143726
25.15141013,121.75143799
25.15141075,121.75143871
25.15141137,121.75143943
25.15141199,121.75144015
25.15141262,121.75144087
25.15141324,121.75144159
25.15141387,121.75144230
25.15141450,121.75144302
25.15141513,121.75144373
25.15141576,121.75144444
25.15141639,121.75144515
25.15141702,121.75144586
25.15141766,121.75144657
25.15141829,121.75144727
25.15141893,121.75144798
25.15141957,121.75144868
25.15142021,121.75144938
25.15142085,121.75145008
25.15142149,121.75145078
25.15142214,121.75145148
25.15142278,121.75145218
25.15142343,121.75145287
25.15142407,121.75145357
25.15142472,121.75145426
25.15142537,121.75145495
25.15142602,121.75145564
25.15142668,121.75145632
25.15142733,121.75145701
25.15142798,121.75145770
25.15142864,121.75145838
25.15142930,121.75145906
25.15142996,121.75145974
25.15143062,121.75146042
25.15143128,121.75146110
25.15143194,121.75146177
25.15143260,121.75146245
25.15143327,121.75146312
25.15143393,121.75146379
25.15143460,121.75146446
25.15143527,121.75146513
25.15143594,121.75146580
25.15143661,121.75146646
25.15143728,121.75146713
25.15143796,121.75146779
25.15143863,121.75146845
25.15143931,121.75146911
25.15143998,121.75146977
25.15144066,121.75147043
25.15144134,121.75147108
25.15144202,121.75147174
25.15144270,121.75147239
25.15144339,121.75147304
25.15144407,121.75147369
25.15144476,121.75147434
25.15144544,121.75147498
25.15144613,121.75147563
25.15144682,121.75147627
25.15144751,121.75147691
25.15144820,121.75147755
25.15144889,121.75147819
25.15144959,121.75147883
25.15145028,121.75147947
25.15145098,121.75148010
25.15145167,121.75148073
25.15145237,121.75148136
25.15145307,121.75148199
25.15145377,121.75148262
25.15145447,121.75148325
25.15145518,121.75148387
25.15145588,121.75148450
25.15145658,121.75148512
25.15145729,121.75148574
25.15145800,121.75148636
25.15145871,121.75148697
25.15145942,121.75148759
25.15146013,121.75148820
25.15146084,121.75148882
25.15146155,121.75148943
25.15146227,121.75149004
25.15146298,121.75149064
25.15146370,121.75149125
25.15146441,121.75149185
25.15146513,121.75149246
25.15146585,121.75149306
25.15146657,121.75149366
25.15146729,121.75149426
25.15146802,121.75149485
25.15146874,121.75149545
25.15146947,121.75149604
25.15147019,121.75149663
25.15147092,121.75149722
25.15147165,121.75149781
25.15147238,121.75149840
25.15147311,121.75149899
25.15147384,121.75149957
25.15147457,121.75150015
25.15147530,121.75150073
25.15147604,121.75150131
25.15147677,121.75150189
25.15147751,121.75150247
25.15147825,121.75150304
25.15147899,121.75150361
25.15147973,121.75150418
25.15148047,121.75150475
25.15148121,121.75150532
25.15148195,121.75150589
25.15148270,121.75150645
25.15148344,121.75150701
25.15148419,121.75150757
25.15148493,121.75150813
25.15148568,121.75150869
25.15148643,121.75150925
25.15148718,121.75150980
25.15148793,121.75151036
25.15148868,121.75151091
25.15148944,121.75151146
25.15149019,121.75151200
25.15149095,121.75151255
25.15149170,121.75151310
25.15149246,121.75151364
25.15149322,121.75151418
25.15149398,121.75151472
25.15149474,121.75151526
25.15149550,121.75151579
25.15149626,121.75151633
25.15149702,121.75151686
25.15149779,121.75151739
