# Timestamp: 2026-04-21_22-30-59
# Goal: [121.74650219814123, 25.159457921643583]
lat,lon
25.15093000,121.75093000
25.15093046,121.75093086
25.15093092,121.75093171
25.15093139,121.75093256
25.15093185,121.75093342
25.15093232,121.75093427
25.15093279,121.75093512
25.15093326,121.75093597
25.15093373,121.75093682
25.15093420,121.75093766
25.15093467,121.75093851
25.15093515,121.75093936
25.15093563,121.75094020
25.15093611,121.75094104
25.15093659,121.75094189
25.15093707,121.75094273
25.15093755,121.75094357
25.15093804,121.75094441
25.15093852,121.75094524
25.15093901,121.75094608
25.15093950,121.75094692
25.15093999,121.75094775
25.15094049,121.75094859
25.15094098,121.75094942
25.15094148,121.75095025
25.15094197,121.75095108
25.15094247,121.75095191
25.15094297,121.75095274
25.15094347,121.75095356
25.15094398,121.75095439
25.15094448,121.75095522
25.15094499,121.75095604
25.15094550,121.75095686
25.15094601,121.75095768
25.15094652,121.75095850
25.15094703,121.75095932
25.15094754,121.75096014
25.15094806,121.75096096
25.15094858,121.75096177
25.15094909,121.75096259
25.15094961,121.75096340
25.15095014,121.75096422
25.15095066,121.75096503
25.15095118,121.75096584
25.15095171,121.75096665
25.15095224,121.75096745
25.15095276,121.75096826
25.15095329,121.75096907
25.15095383,121.75096987
25.15095436,121.75097067
25.15095489,121.75097148
25.15095543,121.75097228
25.15095597,121.75097308
25.15095651,121.75097387
25.15095705,121.75097467
25.15095759,121.75097547
25.15095813,121.75097626
25.15095868,121.75097706
25.15095922,121.75097785
25.15095977,121.75097864
25.15096032,121.75097943
25.15096087,121.75098022
25.15096142,121.75098101
25.15096197,121.75098179
25.15096253,121.75098258
25.15096309,121.75098336
25.15096364,121.75098414
25.15096420,121.75098493
25.15096476,121.75098571
25.15096533,121.75098649
25.15096589,121.75098726
25.15096645,121.75098804
25.15096702,121.75098882
25.15096759,121.75098959
25.15096816,121.75099036
25.15096873,121.75099113
25.15096930,121.75099190
25.15096987,121.75099267
25.15097045,121.75099344
25.15097102,121.75099421
25.15097160,121.75099497
25.15097218,121.75099574
25.15097276,121.75099650
25.15097334,121.75099726
25.15097392,121.75099802
25.15097451,121.75099878
25.15097509,121.75099954
25.15097568,121.75100029
25.15097627,121.75100105
25.15097686,121.75100180
25.15097745,121.75100256
25.15097804,121.75100331
25.15097864,121.75100406
25.15097923,121.75100480
25.15097983,121.75100555
25.15098043,121.75100630
25.15098103,121.75100704
25.15098163,121.75100779
25.15098223,121.75100853
25.15098283,121.75100927
25.15098344,121.75101001
25.15098404,121.75101074
25.15098465,121.75101148
25.15098526,121.75101222
25.15098587,121.75101295
25.15098648,121.75101368
25.15098710,121.75101441
25.15098771,121.75101514
25.15098833,121.75101587
25.15098894,121.75101660
25.15098956,121.75101733
25.15099018,121.75101805
25.15099080,121.75101877
25.15099142,121.75101949
25.15099205,121.75102021
25.15099267,121.75102093
25.15099330,121.75102165
25.15099393,121.75102237
25.15099455,121.75102308
25.15099518,121.75102380
25.15099582,121.75102451
25.15099645,121.75102522
25.15099708,121.75102593
25.15099772,121.75102663
25.15099835,121.75102734
25.15099899,121.75102805
25.15099963,121.75102875
