log_time,State,wgSpeed,flowSpeed,flowDir,heading,exceptCourse,rudderAngle,windSpeed,depth
2025-11-04 19:31:50,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:50,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:51,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:51,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:51,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:51,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:52,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:52,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:52,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:52,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:53,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:53,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:53,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:53,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:54,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:54,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:54,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:54,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:55,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:55,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:55,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:55,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:56,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:56,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:56,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:56,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:57,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:57,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:57,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:57,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:58,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:58,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:58,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:58,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:59,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:59,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:31:59,-,-,-,-,-,-,-,-,-
2025-11-04 19:31:59,-,0,0.0,0.0,60,0,0.0,0.0,0.0
2025-11-04 19:32:00,-,-,-,-,-,-,-,-,-
2025-11-04 19:32:00,-,0,0.0,0.0,60,0,0.0,0.0,0.0
